City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Oranjemund,NA,2023-02-20 21:51:26,-28.55,16.4333,65.17,89,12,5.41
293,Alvaraes,BR,2023-02-20 21:51:27,-3.2208,-64.8042,75.07,98,100,2.13
294,Ziarat,PK,2023-02-20 21:51:27,30.3823,67.7282,36.7,43,0,8.75
295,Mendoza,AR,2023-02-20 21:50:26,-32.8908,-68.8272,85.53,21,20,8.05
296,Coquimbo,CL,2023-02-20 21:51:28,-29.9533,-71.3436,67.73,72,0,12.66
297,Keti Bandar,PK,2023-02-20 21:51:28,24.1447,67.4497,72.37,84,75,13.76
298,Butterworth,MY,2023-02-20 21:51:29,5.3991,100.3638,77.04,94,20,0.0
299,Hobyo,SO,2023-02-20 21:51:29,5.3505,48.5268,75.4,73,44,19.26
300,Luderitz,NA,2023-02-20 21:51:30,-26.6481,15.1594,63.73,79,6,4.92
301,Hamilton,US,2023-02-20 21:51:30,39.1834,-84.5333,60.75,53,75,9.22
302,Vicuna,CL,2023-02-20 21:51:31,-30.0319,-70.7081,85.77,40,100,7.34
303,Pathalgaon,IN,2023-02-20 21:51:31,22.5667,83.4667,62.92,28,0,2.84
304,Mahanje,TZ,2023-02-20 21:51:32,-9.9333,35.3333,64.63,97,87,2.73
305,Roald,NO,2023-02-20 21:51:32,62.5833,6.1333,44.76,81,75,14.97
306,Selma,US,2023-02-20 21:51:32,36.5708,-119.6121,69.22,32,0,0.0
307,Ulagan,RU,2023-02-20 21:51:33,50.6321,87.9563,4.26,92,99,2.19
308,Trapani,IT,2023-02-20 21:51:34,37.8333,12.6667,46.49,87,0,5.75
309,Jumla,NP,2023-02-20 21:51:34,29.2747,82.1838,42.04,66,15,3.53
310,Goderich,CA,2023-02-20 21:51:35,43.7501,-81.7165,32.32,69,99,10.36
311,Atbasar,KZ,2023-02-20 21:48:38,51.8,68.3333,30.13,93,100,13.27
312,Bauchi,NG,2023-02-20 21:51:35,10.5,10.0,70.3,23,0,6.2
313,Harper,LR,2023-02-20 21:51:35,4.375,-7.7169,80.13,86,47,6.96
314,Pangnirtung,CA,2023-02-20 21:51:36,66.1451,-65.7125,-22.0,57,100,0.0
315,Skelleftea,SE,2023-02-20 21:51:36,64.7507,20.9528,26.01,100,75,6.91
316,Coloso,CO,2023-02-20 21:51:37,9.4915,-75.3615,85.71,47,4,11.39
317,Ostrovnoy,RU,2023-02-20 21:51:37,68.0531,39.5131,4.48,96,18,11.65
318,Mitu,CO,2023-02-20 21:52:38,1.1983,-70.1733,79.57,79,75,2.98
319,Najran,SA,2023-02-20 21:48:32,17.4924,44.1277,57.85,26,32,2.01
320,Karatau,KZ,2023-02-20 21:52:38,43.1667,70.4667,38.37,77,100,6.17
321,Krasnyy Yar,RU,2023-02-20 21:52:39,46.5331,48.3456,33.73,97,100,15.55
322,Boden,SE,2023-02-20 21:52:39,65.8252,21.6886,19.4,97,99,4.34
323,Uyuni,BO,2023-02-20 21:52:39,-20.4597,-66.825,61.03,13,36,10.45
324,Katyuzhanka,UA,2023-02-20 21:52:40,50.806,30.1376,36.46,97,100,20.31
325,Humberto De Campos,BR,2023-02-20 21:52:40,-2.5983,-43.4611,76.1,90,98,4.72
326,Cap-Aux-Meules,CA,2023-02-20 21:52:41,47.3821,-61.8597,39.25,100,100,18.41
327,Barcelos,PT,2023-02-20 21:52:41,41.5388,-8.6151,58.84,88,99,1.43
328,Salamiyah,SY,2023-02-20 21:52:41,35.0113,37.0532,45.12,71,0,6.2
329,Bukama,CD,2023-02-20 21:52:42,-9.2,25.85,69.37,95,100,2.71
330,Tiznit,MA,2023-02-20 21:52:42,29.5833,-9.5,63.59,41,15,9.42
331,Ati,TD,2023-02-20 21:52:43,13.2154,18.3353,72.59,13,0,11.3
332,Santa Cruz,BO,2023-02-20 21:52:43,-17.8,-63.1667,84.25,39,2,3.44
333,Rosetta,EG,2023-02-20 21:52:43,31.4044,30.4164,60.51,57,56,10.83
334,Bealanana,MG,2023-02-20 21:52:44,-14.55,48.7333,63.28,97,100,1.83
335,Ancud,CL,2023-02-20 21:52:44,-41.8697,-73.8203,59.36,66,1,4.29
336,Cockburn Town,TC,2023-02-20 21:52:45,21.4612,-71.1419,78.76,57,20,11.5
337,Vila Franca Do Campo,PT,2023-02-20 21:52:45,37.7167,-25.4333,52.21,83,79,2.66
338,Lagoa,PT,2023-02-20 21:52:45,39.05,-27.9833,59.0,77,100,11.34
339,Altamira,BR,2023-02-20 21:52:46,-3.2033,-52.2064,84.29,74,40,0.0
340,Shorapani,GE,2023-02-20 21:52:46,42.0898,43.0866,38.75,100,100,12.33
341,Carndonagh,IE,2023-02-20 21:52:46,55.25,-7.2667,53.26,94,100,8.95
342,Kadoma,JP,2023-02-20 21:52:47,34.7333,135.5833,39.18,66,10,8.05
343,Russkaya Polyana,UA,2023-02-20 21:52:47,49.417,31.9201,33.48,97,100,22.3
344,Sesheke,ZM,2023-02-20 21:52:48,-17.4759,24.2968,68.68,65,99,7.09
345,Sakakah,SA,2023-02-20 21:52:48,29.9697,40.2064,60.37,32,4,6.69
346,Sereflikochisar,TR,2023-02-20 21:52:48,38.9393,33.5386,37.53,77,16,8.84
347,Ginda,IN,2023-02-20 21:52:49,30.6945,78.4932,52.36,35,100,6.93
348,Digapahandi,IN,2023-02-20 21:52:49,19.3667,84.5833,69.57,83,0,2.75
349,Mahibadhoo,MV,2023-02-20 21:52:50,3.7833,72.9667,80.2,79,33,11.72
350,Nioki,CD,2023-02-20 21:52:50,-2.7167,17.6833,77.65,61,98,4.88
351,Bafoulabe,ML,2023-02-20 21:52:50,13.8065,-10.8321,88.02,10,8,6.4
352,Ormara,PK,2023-02-20 21:52:51,25.2088,64.6357,72.36,83,23,12.15
353,Severnyy,RU,2023-02-20 21:52:51,50.677,36.5532,30.24,74,40,8.99
354,Rodrigues Alves,BR,2023-02-20 21:52:52,-7.738,-72.6509,82.6,72,79,1.9
355,Chapleau,CA,2023-02-20 21:52:52,47.8405,-83.4034,10.49,37,20,4.61
356,Guajara,BR,2023-02-20 21:52:53,-2.9667,-57.6667,73.18,98,100,0.25
357,Iisalmi,FI,2023-02-20 21:52:53,63.5592,27.1907,11.39,94,100,7.27
358,Baghdad,IQ,2023-02-20 21:51:25,33.3406,44.4009,49.91,66,27,3.44
359,Atar,MR,2023-02-20 21:52:53,20.5169,-13.0499,80.58,17,99,6.04
360,Thompson,CA,2023-02-20 21:47:58,55.7435,-97.8558,-3.84,59,0,11.5
361,Varzea Da Palma,BR,2023-02-20 21:52:54,-17.5981,-44.7308,76.05,53,43,4.72
362,Aasiaat,GL,2023-02-20 21:52:54,68.7098,-52.8699,-16.49,96,69,4.68
363,Kadom,RU,2023-02-20 21:52:55,54.5592,42.4675,0.63,100,94,2.82
364,Zaraza,VE,2023-02-20 21:52:55,9.3503,-65.3245,81.19,49,79,12.3
365,Saulkrasti,LV,2023-02-20 21:52:56,57.2622,24.4147,35.55,89,100,23.2
366,Biltine,TD,2023-02-20 21:53:56,14.5333,20.9167,74.07,14,2,14.72
367,Ponta Delgada,PT,2023-02-20 21:53:56,37.7333,-25.6667,52.52,82,20,2.3
368,Matveyevka,RU,2023-02-20 21:53:57,52.15,56.1833,13.75,96,100,6.67
369,Beloha,MG,2023-02-20 21:53:57,-25.1667,45.05,78.66,71,23,3.96
370,Olinda,BR,2023-02-20 21:53:58,-8.0089,-34.8553,83.93,61,40,6.91
371,Pell City,US,2023-02-20 21:53:59,33.5862,-86.2861,69.98,71,0,12.66
372,Neos Marmaras,GR,2023-02-20 21:53:59,40.1,23.7833,55.38,60,5,6.35
373,Barcelona,ES,2023-02-20 21:49:50,41.3888,2.159,56.14,86,20,4.61
374,Carballo,ES,2023-02-20 21:54:00,43.213,-8.691,59.52,73,100,4.74
375,Trincomalee,LK,2023-02-20 21:54:00,8.5711,81.2335,78.26,76,76,9.6
376,Kimparana,ML,2023-02-20 21:54:01,12.8347,-4.9244,81.81,10,0,8.61
377,Colares,PT,2023-02-20 21:52:56,38.7992,-9.4469,59.32,74,62,8.01
378,Trelew,AR,2023-02-20 21:49:21,-43.249,-65.3051,73.24,35,100,22.7
379,Port-Gentil,GA,2023-02-20 21:54:01,-0.7193,8.7815,82.36,89,20,6.91
380,Igbo Ora,NG,2023-02-20 21:54:02,7.4333,3.2833,79.75,61,41,2.55
381,Boquete,PA,2023-02-20 21:54:03,8.7833,-82.4333,83.8,55,35,8.41
382,Parita,PA,2023-02-20 21:54:03,8.0,-80.5167,87.31,44,8,21.0
383,Sao Joao Do Piaui,BR,2023-02-20 21:54:03,-8.3581,-42.2467,72.84,88,100,5.48
384,Barra Do Garcas,BR,2023-02-20 21:54:04,-15.89,-52.2567,77.58,94,75,0.0
385,Kilinochchi,LK,2023-02-20 21:54:04,9.3961,80.3982,73.45,83,100,6.49
386,Itacoatiara,BR,2023-02-20 21:54:05,-3.1431,-58.4442,73.51,96,99,2.24
387,George Town,MY,2023-02-20 21:50:22,5.4112,100.3354,76.93,94,20,0.0
388,Iranshahr,IR,2023-02-20 21:49:49,27.2025,60.6848,59.34,41,0,4.61
389,Kostomuksha,RU,2023-02-20 21:54:06,64.571,30.5767,-9.02,100,98,3.4
390,Mizdah,LY,2023-02-20 21:54:06,31.4451,12.9801,53.55,38,0,6.17
391,Cravo Norte,CO,2023-02-20 21:54:07,6.3017,-70.2041,93.92,25,79,9.31
392,Salinopolis,BR,2023-02-20 21:54:07,-0.6136,-47.3561,78.42,84,43,8.66
393,Alta Floresta,BR,2023-02-20 21:54:08,-9.8756,-56.0861,70.16,99,100,2.53
394,Sao Jose Da Coroa Grande,BR,2023-02-20 21:54:08,-8.8978,-35.1478,79.83,73,100,8.05
395,Albany,US,2023-02-20 21:50:33,42.6001,-73.9662,50.41,53,42,9.51
396,Sambava,MG,2023-02-20 21:54:09,-14.2667,50.1667,75.38,90,100,5.66
397,Begamganj,IN,2023-02-20 21:54:09,23.6,78.3333,68.38,21,1,4.16
398,Morondava,MG,2023-02-20 21:54:10,-20.2833,44.2833,81.28,80,57,4.12
399,Japura,ID,2023-02-20 21:54:11,-0.3167,102.35,71.96,98,92,1.95
400,Shache,CN,2023-02-20 21:54:11,38.4167,77.2406,31.51,49,69,1.68
401,Stokmarknes,NO,2023-02-20 21:54:12,68.5646,14.9108,28.36,68,46,8.05
402,The Valley,AI,2023-02-20 21:54:12,18.217,-63.0578,78.94,61,20,13.8
403,Grand Gaube,MU,2023-02-20 21:54:12,-20.0064,57.6608,81.37,78,100,11.99
404,Bosanska Gradiska,BA,2023-02-20 21:54:13,45.1411,17.25,43.05,83,86,1.83
405,Alcala De Henares,ES,2023-02-20 21:54:13,40.4821,-3.36,59.23,44,0,5.75
406,Bage,BR,2023-02-20 21:54:14,-31.3314,-54.1069,80.38,54,20,12.66
407,Wilmington,US,2023-02-20 21:50:36,34.2257,-77.9447,68.92,54,100,4.0
408,Puerto Madryn,AR,2023-02-20 21:54:14,-42.7692,-65.0385,69.62,49,100,23.85
409,Antofagasta,CL,2023-02-20 21:54:15,-23.65,-70.4,74.48,79,92,8.7
410,Richards Bay,ZA,2023-02-20 21:54:15,-28.783,32.0377,79.03,73,21,6.06
411,Areosa,PT,2023-02-20 21:54:16,41.7178,-8.8571,55.42,84,99,2.42
412,Itambacuri,BR,2023-02-20 21:55:17,-18.0311,-41.685,71.06,94,49,3.91
413,Maun,BW,2023-02-20 21:55:17,-19.9833,23.4167,67.96,83,0,3.44
414,Kanye,BW,2023-02-20 21:55:18,-24.9667,25.3327,64.65,51,27,2.91
415,Mugur-Aksy,RU,2023-02-20 21:55:18,50.35,90.5,0.27,83,99,5.84
416,Itacurubi Del Rosario,PY,2023-02-20 21:55:18,-24.5,-56.6833,73.71,89,5,6.67
417,Cremona,IT,2023-02-20 21:55:19,45.2333,9.9333,48.11,92,98,2.13
418,Fort Myers,US,2023-02-20 21:55:09,26.6217,-81.8406,82.38,74,0,13.8
419,Methoni,GR,2023-02-20 21:55:20,36.8197,21.7049,55.22,75,0,4.83
420,Arkhipo-Osipovka,RU,2023-02-20 21:55:20,44.37,38.52,37.35,64,39,9.13
421,Rutana,BI,2023-02-20 21:55:20,-3.8667,30.1,58.08,90,91,3.27
422,Mirador,BR,2023-02-20 21:55:21,-6.3708,-44.3631,73.87,95,100,1.54
423,Rusape,ZW,2023-02-20 21:55:21,-18.5278,32.1284,61.3,79,100,4.52
424,Axim,GH,2023-02-20 21:55:22,4.8699,-2.2405,79.75,86,83,8.32
425,Karoi,ZW,2023-02-20 21:55:22,-16.8099,29.6925,65.32,83,100,3.44
426,Semme,FR,2023-02-20 21:55:23,46.1963,1.5007,54.01,76,35,4.12
427,Murmashi,RU,2023-02-20 21:55:23,68.8154,32.8115,-4.59,83,0,0.0
428,Severodvinsk,RU,2023-02-20 21:55:23,64.5635,39.8302,-1.89,99,24,6.26
429,Ghanzi,BW,2023-02-20 21:55:24,-21.5667,21.7833,75.02,36,100,7.45
430,San Cristobal,VE,2023-02-20 21:55:24,7.7669,-72.225,77.18,55,75,2.62
431,Libertador General San Martin,AR,2023-02-20 21:55:25,-23.8064,-64.7876,84.97,34,28,5.17
432,Masunga,BW,2023-02-20 21:55:25,-20.6246,27.4488,66.22,90,16,13.31
433,Umm Lajj,SA,2023-02-20 21:55:26,25.0213,37.2685,70.57,65,59,3.06
434,Ciudad Guayana,VE,2023-02-20 21:55:26,8.3533,-62.6528,76.51,84,90,4.5
435,Straumen,NO,2023-02-20 21:55:27,63.8709,11.2999,33.8,92,99,9.22
436,Helena,US,2023-02-20 21:50:29,46.5927,-112.0361,44.62,68,40,11.99
437,Kalach-Na-Donu,RU,2023-02-20 21:55:28,48.691,43.5264,23.74,92,67,13.56
438,Morant Bay,JM,2023-02-20 21:55:28,17.8815,-76.4093,83.71,74,58,10.58
439,Staritsa,RU,2023-02-20 21:55:28,56.5075,34.9354,9.52,98,100,5.41
440,Otjimbingwe,NA,2023-02-20 21:55:29,-22.35,16.1333,64.74,53,0,4.7
441,Nyrob,RU,2023-02-20 21:55:30,60.733,56.7202,-10.19,99,39,3.62
442,Kuito,AO,2023-02-20 21:55:30,-12.3833,16.9333,61.21,86,100,3.36
443,Salta,AR,2023-02-20 21:51:50,-24.7859,-65.4117,77.59,45,40,8.05
444,Mgandu,TZ,2023-02-20 21:55:31,-5.95,34.1333,65.64,70,99,5.32
445,Puerto Ayacucho,VE,2023-02-20 21:55:31,5.6639,-67.6236,89.96,35,100,9.31
446,San Lorenzo,PY,2023-02-20 21:53:26,-25.3333,-57.5333,86.94,48,20,9.22
447,Kalmunai,LK,2023-02-20 21:55:32,7.4167,81.8167,76.8,82,77,8.68
448,Sergeyevka,KZ,2023-02-20 21:55:33,53.88,67.4158,29.07,96,100,10.0
449,Iquitos,PE,2023-02-20 21:55:33,-3.7481,-73.2472,82.44,83,75,4.61
450,Coruripe,BR,2023-02-20 21:55:33,-10.1256,-36.1756,80.04,74,100,10.4
451,Nizhniy Baskunchak,RU,2023-02-20 21:55:34,48.2198,46.8311,26.33,93,99,10.56
452,Boa Vista,BR,2023-02-20 21:55:34,2.8197,-60.6733,85.98,48,75,6.91
453,Quelimane,MZ,2023-02-20 21:55:35,-17.8786,36.8883,84.15,89,40,6.91
454,Namibe,AO,2023-02-20 21:55:35,-15.1961,12.1522,70.09,65,17,8.14
455,Coihaique,CL,2023-02-20 21:53:41,-45.5752,-72.0662,60.75,48,100,6.91
456,General Roca,AR,2023-02-20 21:55:35,-39.0333,-67.5833,89.62,16,22,14.18
457,Mitsamiouli,KM,2023-02-20 21:55:36,-11.3847,43.2844,81.68,77,99,5.26
458,Freeport,US,2023-02-20 21:52:47,40.6576,-73.5832,62.58,55,0,14.97
459,Yanam,IN,2023-02-20 21:56:37,16.7333,82.2167,67.68,95,4,1.41
460,Labrea,BR,2023-02-20 21:56:37,-7.2586,-64.7981,75.43,92,100,2.59
461,Florence,IT,2023-02-20 21:55:10,43.7667,11.25,53.55,89,0,5.75
462,Gafanha Da Encarnacao,PT,2023-02-20 21:56:38,40.6181,-8.733,57.06,84,67,4.7
463,Nowy Dwor Gdanski,PL,2023-02-20 21:56:38,54.2131,19.1177,46.15,74,97,26.64
464,Kinel-Cherkassy,RU,2023-02-20 21:56:39,53.4706,51.4743,16.3,96,100,6.93
465,Mukerian,IN,2023-02-20 21:56:39,31.9506,75.6158,62.06,54,58,7.18
466,Kampene,CD,2023-02-20 21:56:39,-3.6,26.6667,69.66,98,100,1.81
467,Dombarovskiy,RU,2023-02-20 21:56:40,50.7587,59.5386,18.27,96,94,7.81
468,Lerwick,GB,2023-02-20 21:56:40,60.1545,-1.1494,46.4,71,32,26.33
469,Lynchburg,US,2023-02-20 21:53:31,37.4138,-79.1423,59.2,63,100,5.93
470,La Baule-Escoublac,FR,2023-02-20 21:56:42,47.2922,-2.364,45.82,95,95,5.75
471,Avanigadda,IN,2023-02-20 21:56:42,16.0215,80.9181,70.56,84,0,0.51
472,Saint-Louis,SN,2023-02-20 21:56:43,16.3333,-15.0,85.64,11,73,9.31
473,Mocuba,MZ,2023-02-20 21:56:43,-16.8392,36.9856,77.9,82,97,2.42
474,Nanga Eboko,CM,2023-02-20 21:56:43,4.6833,12.3667,71.71,29,13,1.21
475,Tuntum,BR,2023-02-20 21:56:44,-5.2581,-44.6489,73.53,93,100,3.18
476,Ndola,ZM,2023-02-20 21:56:44,-12.9587,28.6366,60.78,94,50,1.16
477,Constitucion,CL,2023-02-20 21:56:45,-35.3333,-72.4167,67.57,58,6,15.48
478,Turbat,PK,2023-02-20 21:56:45,26.0023,63.044,74.46,26,72,9.86
479,Maharajganj,IN,2023-02-20 21:56:45,27.1333,83.5667,62.06,67,32,2.53
480,Kattivakkam,IN,2023-02-20 21:56:46,13.2167,80.3167,78.08,81,14,4.92
481,Ardakan,IR,2023-02-20 21:56:46,32.31,54.0175,50.18,31,0,2.59
482,San Vicente De Canete,PE,2023-02-20 21:55:03,-13.0751,-76.3835,77.52,76,58,6.76
483,Flekkefjord,NO,2023-02-20 21:56:47,58.2971,6.6607,42.94,82,88,26.26
484,Sainte-Marie,RE,2023-02-20 21:56:48,-20.8968,55.5496,84.36,85,100,24.16
485,Vestmanna,FO,2023-02-20 21:56:48,62.1564,-7.1664,40.12,65,75,12.66
486,Khunti,IN,2023-02-20 21:56:48,23.0833,85.2833,66.31,33,0,4.9
487,Uyo,NG,2023-02-20 21:56:49,5.0333,7.9266,79.74,79,1,4.14
488,Storforshei,NO,2023-02-20 21:56:49,66.4043,14.5233,13.78,92,20,1.14
489,Mahalingpur,IN,2023-02-20 21:56:50,16.3833,75.1167,71.94,37,0,4.63
490,Mango,US,2023-02-20 21:54:33,27.9797,-82.3065,78.3,72,0,6.91
491,Falkenberg,SE,2023-02-20 21:56:50,56.9055,12.4912,41.25,96,100,25.66
492,Sistranda,NO,2023-02-20 21:56:50,63.7256,8.834,31.96,68,76,28.7
493,Dharchula,IN,2023-02-20 21:56:51,29.85,80.5333,56.28,43,73,5.93
494,Kaupanger,NO,2023-02-20 21:56:51,61.1845,7.2404,33.6,99,92,3.11
495,Kayes,ML,2023-02-20 21:56:52,14.0,-11.0,88.09,10,6,8.28
496,Mao,ES,2023-02-20 21:54:06,39.8885,4.2658,50.56,93,20,0.0
497,La Cumbre,AR,2023-02-20 21:56:52,-30.982,-64.4914,76.46,40,14,9.95
498,Chulumani,BO,2023-02-20 21:56:53,-16.4096,-67.5263,68.67,79,100,3.62
499,San Andres,CO,2023-02-20 21:56:53,12.5847,-81.7006,84.22,70,40,16.11
500,Shymkent,KZ,2023-02-20 21:56:53,42.3,69.6,43.39,76,100,6.71
501,Mega,ET,2023-02-20 21:56:54,4.05,38.3,62.74,28,50,11.61
502,Sioux Lookout,CA,2023-02-20 21:54:30,50.1001,-91.917,8.67,56,100,6.91
503,Bandundu,CD,2023-02-20 21:56:54,-3.3167,17.3667,77.05,68,87,4.41
504,Sekoma,BW,2023-02-20 21:56:55,-24.4,23.8833,70.38,32,1,7.14
505,Minas,UY,2023-02-20 21:57:55,-34.3759,-55.2377,73.9,38,9,16.67
506,Fort-Shevchenko,KZ,2023-02-20 21:57:56,44.5086,50.263,39.79,79,100,10.18
507,Bournemouth,GB,2023-02-20 21:54:30,50.7205,-1.8795,48.42,93,100,3.44
508,Emborion,GR,2023-02-20 21:57:56,40.4833,21.55,42.89,70,2,2.21
509,Beyneu,KZ,2023-02-20 21:57:57,45.3167,55.2,39.16,69,56,18.32
510,Conceicao Do Araguaia,BR,2023-02-20 21:57:57,-8.2578,-49.2647,73.24,89,85,3.13
511,Turukhansk,RU,2023-02-20 21:57:58,65.8167,87.9833,7.09,96,100,6.98
512,Lesnoy,RU,2023-02-20 21:57:58,57.6198,63.0784,5.61,97,98,4.18
513,Diplo,PK,2023-02-20 21:57:59,24.4667,69.584,67.48,87,59,11.59
514,Zverinogolovskoye,RU,2023-02-20 21:57:59,54.4586,64.8542,11.66,98,100,1.72
515,Srikakulam,IN,2023-02-20 21:53:39,18.3,83.9,71.35,92,0,5.3
516,Bunia,CD,2023-02-20 21:57:59,1.5667,30.25,73.44,30,97,2.35
517,Thohoyandou,ZA,2023-02-20 21:58:00,-22.9456,30.485,72.84,72,97,3.98
518,Pizarro,CO,2023-02-20 21:58:00,4.9533,-77.366,80.26,83,85,2.75
519,Hare Bay,CA,2023-02-20 21:58:01,48.8499,-54.0148,31.35,86,100,17.45
520,Firminopolis,BR,2023-02-20 21:58:01,-16.5819,-50.305,69.98,91,62,3.42
521,Kjopsvik,NO,2023-02-20 21:58:01,68.097,16.3742,22.87,78,66,8.59
522,Pisco,PE,2023-02-20 21:58:02,-13.7,-76.2167,77.05,73,0,6.91
523,Quebo,GW,2023-02-20 21:58:03,11.3333,-14.9333,71.74,85,32,3.78
524,Berlevag,NO,2023-02-20 21:58:03,70.8578,29.0864,13.95,73,0,4.61
525,Upata,VE,2023-02-20 21:58:04,8.0086,-62.3989,73.18,86,93,3.49
526,Manzil Kamil,TN,2023-02-20 21:58:05,35.6248,10.6673,56.64,100,1,2.3
527,Karasjok,NO,2023-02-20 21:58:05,69.4719,25.5112,2.64,100,99,2.01
528,Newnan,US,2023-02-20 21:53:54,33.3807,-84.7997,75.4,58,0,10.0
529,Jamsa,FI,2023-02-20 21:58:06,61.8642,25.19,20.71,93,100,8.93
530,Sarande,AL,2023-02-20 21:57:21,39.8756,20.0053,57.76,68,10,3.04
531,La Peca,PE,2023-02-20 21:58:07,-5.6111,-78.435,81.97,56,100,5.32
532,Ordzhonikidze,KZ,2023-02-20 21:58:07,52.4411,61.7408,1.22,100,99,6.6
533,Praia Da Vitoria,PT,2023-02-20 21:58:07,38.7333,-27.0667,59.76,77,20,8.28
534,Iskele,TR,2023-02-20 21:58:08,39.484,26.9278,50.58,73,3,7.67
535,Ustek,CZ,2023-02-20 21:58:08,50.5847,14.3433,50.77,78,100,15.64
536,Pervomayskoye,RU,2023-02-20 21:58:09,43.919,46.7102,36.14,94,100,18.72
537,Chhatarpur,IN,2023-02-20 21:58:10,24.9,79.6,68.76,21,3,6.51
538,Vila Velha,BR,2023-02-20 21:58:10,-20.3297,-40.2925,80.55,86,20,5.75
539,Mpulungu,ZM,2023-02-20 21:58:11,-8.7623,31.1141,72.61,84,100,5.06
540,Gravdal,NO,2023-02-20 21:58:11,68.1214,13.5031,21.09,93,0,2.3
541,Maunabo,PR,2023-02-20 21:58:12,18.0072,-65.8993,78.71,81,10,13.42
542,Gospic,HR,2023-02-20 21:58:12,44.5461,15.3747,35.29,91,86,2.64
543,Kaabong,UG,2023-02-20 21:58:13,3.4836,34.1492,67.26,35,44,8.14
544,Hammerfest,NO,2023-02-20 21:58:14,70.6634,23.6821,16.25,79,0,3.44
545,Tambura,SS,2023-02-20 21:58:14,5.6,27.4667,74.91,30,50,4.94
546,Marondera,ZW,2023-02-20 21:58:15,-18.1853,31.5519,60.85,73,100,6.33
547,Talcahuano,CL,2023-02-20 21:58:16,-36.7167,-73.1167,69.48,49,0,17.27
548,Stepnyak,KZ,2023-02-20 21:58:16,52.8339,70.7803,27.61,94,98,10.07
549,Scarborough,GB,2023-02-20 21:55:06,54.2797,-0.4044,51.37,87,64,8.01
550,Oriximina,BR,2023-02-20 21:59:17,-1.7656,-55.8661,73.4,98,99,4.16
551,Cochrane,CA,2023-02-20 21:59:17,51.1834,-114.4687,26.87,78,100,14.97
552,Pompeu,BR,2023-02-20 21:59:18,-19.2244,-44.9353,68.2,89,93,4.54
553,Redcar,GB,2023-02-20 21:59:18,54.6166,-1.06,51.84,66,86,5.01
554,Uyemskiy,RU,2023-02-20 21:59:18,64.4743,40.8524,-1.95,84,0,6.71
555,Lethem,GY,2023-02-20 21:59:19,3.3803,-59.7968,88.7,34,89,9.08
556,Ambilobe,MG,2023-02-20 21:59:19,-13.2,49.05,73.35,94,85,1.5
557,Upington,ZA,2023-02-20 21:59:20,-28.4478,21.2561,70.18,40,0,12.66
558,Giyani,ZA,2023-02-20 21:59:20,-23.3025,30.7187,75.6,69,99,4.92
559,Presidencia Roque Saenz Pena,AR,2023-02-20 21:59:20,-26.7852,-60.4388,87.37,23,10,5.37
560,Parabel,RU,2023-02-20 21:59:21,58.6978,81.4825,-4.85,100,86,5.7
561,Aquiraz,BR,2023-02-20 21:59:21,-3.9014,-38.3911,81.18,80,100,11.77
562,Porosozero,RU,2023-02-20 21:59:21,62.7191,32.727,6.57,96,100,7.9
563,Blind River,CA,2023-02-20 21:59:22,46.1834,-82.9582,21.31,54,40,2.01
564,Soyo,AO,2023-02-20 21:59:22,-6.1349,12.3689,79.07,86,99,7.65
565,Piacenza,IT,2023-02-20 21:59:23,45.0468,9.6994,48.06,92,77,1.97
566,Paidha,UG,2023-02-20 21:59:23,2.4167,30.9855,68.49,28,84,1.59
567,Castelo Branco,PT,2023-02-20 21:59:24,39.8222,-7.4909,48.76,87,87,3.42
568,Kibakwe,TZ,2023-02-20 21:59:24,-6.7167,36.3667,63.81,95,100,4.32
569,Massakory,TD,2023-02-20 21:59:25,12.996,15.7293,75.54,12,0,14.23
570,Gribanovskiy,RU,2023-02-20 21:59:25,51.4579,41.9764,25.43,95,100,12.28
571,Trinidad,BO,2023-02-20 21:59:26,-14.8333,-64.9,85.98,45,58,4.61
572,Ilo,PE,2023-02-20 21:59:26,-17.6394,-71.3375,76.06,69,0,21.85
573,West Mifflin,US,2023-02-20 21:59:27,40.3634,-79.8664,51.35,65,100,9.22
574,Skibbereen,IE,2023-02-20 21:59:27,51.55,-9.2667,49.1,79,98,9.19
575,Qaracala,AZ,2023-02-20 21:59:28,39.8132,48.9523,49.51,58,12,8.88
576,Kristinehamn,SE,2023-02-20 21:59:28,59.3098,14.1081,41.56,77,99,8.81
577,Senador Jose Porfirio,BR,2023-02-20 21:59:28,-2.5908,-51.9542,76.78,86,88,3.38
578,Iberia,US,2023-02-20 21:59:29,29.9502,-91.7507,73.47,73,100,18.41
579,Riyadh,SA,2023-02-20 21:56:36,24.6877,46.7219,57.34,24,27,7.36
580,Kapoeta,SS,2023-02-20 21:59:29,4.7717,33.5903,81.86,16,3,8.12
581,Vigrestad,NO,2023-02-20 21:59:30,58.5667,5.7,44.58,77,100,30.09
582,Qaqortoq,GL,2023-02-20 21:59:30,60.7167,-46.0333,-2.22,81,1,8.55
583,Brazzaville,CG,2023-02-20 21:59:31,-4.2658,15.2832,78.12,77,85,1.12
584,Mizan Teferi,ET,2023-02-20 21:59:31,6.9833,35.5833,66.74,49,13,1.81
585,Quatre Cocos,MU,2023-02-20 21:59:31,-20.2078,57.7625,81.09,88,100,18.28
586,Roura,GF,2023-02-20 21:59:32,4.7263,-52.3274,75.11,94,75,2.3
